KODE,NAMA_PRODUK,LOKASI,QTY_STOK,UNIT,TAHUN
K0000089,KONICARE M.TELON 125ML,ETL2,3.0,BOTOL,2023
K0000093,KAPAS GULUNG 100GR,ETL5B,4.0,PCS,2023
K0000095,KIRANTI,SC,15.0,BOTOL,2023
K0000096,KAPAS BIRU IKG,ETL5B,1.0,PCS,2023
K0000097,KAPAS 500GR BIRU,ETL5B,2.0,BAL,2023
K00001,SOSIS KANZELR,SC,22.0,PCS,2023
K0000100,KULDON,ETL4,18.0,STRIP,2023
K0000101,KOMIX HERBAL,ETL3A,20.0,TUBE,2023
K0000103,KOMPOLAX SYR,ETL1,3.0,BOTOL,2023
K0000120,PSORIDERM CR 5GR,RAK3,4.0,TUBE,2023
K0000138,KAPAS GULUNG BIRU 25GR,ETL5B,2.0,PCS,2023
K0000140,KONICARE M.KAYU PUTIH PLUS 60ML,ETL2,1.0,BOTOL,2023
K0000141,KUTILOS,ETL2,3.0,BOTOL,2023
K0000142,KOMIX HERBAL LEMON,ETL3A,1.0,BOTOL,2023
K0000143,KOOL FEVER ADULT,ETL5B,10.0,PCS,2023
K0000146,KARET DOT YOUNG YOUNG,ETL5B,6.0,PCS,2023
K0000148,KAPSUL JAMU IBU MADURA,MEJA,11.0,BOTOL,2023
K0000149,KALPANAX KRIM (POT),ETL2,8.0,POT,2023
K0000156,KARET DOT RELIABLE,ETL5B,103.0,PCS,2023
K0000165,KOMPRES XTRA COOL,ETL5B,11.0,SACHET,2023
K0000166,KARET DOT RELIABLE GEPENG,ETL5B,31.0,PCS,2023
K0000169,KONICARE MINYAK TELON 30ML,ETL2,3.0,BOTOL,2023
K0000170,KONICARE M.TELON PLUS 30ML,ETL2,2.0,BOTOL,2023
K0000174,KOMIX HERBAL SACH,ETL5B,12.0,SACHET,2023
K0000176,KENSHIN,ETL1,16.0,STRIP,2023
K0000182,KRIM 88 ANTI JAMUR,ETL2,6.0,TUBE,2023
K0000191,KONICARE MKP HOT 60ML,ETL2,2.0,BOTOL,2023
K0000196,KEJIBELING KIDNEY BTOL,ETL1,1.0,BOTOL,2023
K0000197,KONICARE BABY FRESH 100G,ETL3B,3.0,BOTOL,2023
K0000198,KONICARE BABY POWDERY 100G,ETL3B,2.0,BOTOL,2023
K0000199,KIN CARE GEL,ETL2,1.0,TUBE,2023
K0000200,KISPRAY POUCH AMORIS 280ML,ETL5B,2.0,PCS,2023
K0000201,KISPRAY POUCH VIOLET 280ML,ETL5B,2.0,PCS,2023
K0000202,KISPRAY POUCH GOLD 280ML,ETL5B,2.0,PCS,2023
K0000204,KISPRAY POUCH BLUISH 280ML,ETL5B,1.0,PCS,2023
K0000205,KISPRAY POUCH SEGERIS 280ML,ETL5B,2.0,PCS,2023
K0000206,KONVERMEX TABLET 125MG,ETL1,3.0,STRIP,2023
K0000207,KARET DOT YOUNG YOUNG GEPENG,ETL5B,12.0,PCS,2023
K0000208,KAPAS BOLA,ETL5B,3.0,PACK,2023
K0000211,KUNYIT ASAM SIRIH PLUS MADU,ETL1,3.0,BOX,2023
K000065,KETOCONAZOLE CR 15G,RAK3,3.0,TUBE,2023
K00007,KALPANAX KRIM 10g,ETL2,6.0,TUBE,2023
K0000789,KAPAS KHARISMA 30g,ETL5B,14.0,PCS,2023
K000138,KARET DOT PIGEON,ETL5B,47.0,PCS,2023
K000178,KOPI KOPDAR,ETL3B,10.0,PCS,2023
K000179,KOPI DINAMYC,ETL3B,10.0,PCS,2023
L0000001,LACTACID BABY,ETL5B,7.0,BOTOL,2023
L0000003,LACTO-B,KULKAS,75.0,SACHET,2023
L0000004,LAFEN 50MG,RAK1,220.0,TABLET,2023
L0000005,LAMESON 4MG,RAK1,86.0,TABLET,2023
L0000006,LANG INHALER,ETL2,9.0,PCS,2023
L0000007,LANSOPRAZOLE,RAK2,16.0,STRIP,2023
L0000009,LASERIN 30 ML,ETL3A,10.0,BOTOL,2023
L000001,LIPTIN IMPLORA,ETL2,1.0,PCS,2023
L0000010,LAXING,ETL1,44.0,STRIP,2023
L00000100,LOKEV KAP,RAK1,13.0,STRIP,2023
L0000011,"LICODEXON 0,5MG",RAK1,15.0,STRIP,2023
L0000012,LIVRON B-PLEX,ETL1,14.0,STRIP,2023
L0000013,LODIA 2MG,RAK1,140.0,TABLET,2023
L0000014,LORATADINE 10MG,RAK2,50.0,TABLET,2023
L0000015,LOTTE,ETL2,5.0,BOTOL,2023
L0000017,LANSET,MEJA,558.0,PCS,2023
L0000018,LASERIN 60ML,ETL3A,4.0,BOTOL,2023
L0000019,LIKOKALK,ETL1,38.0,STRIP,2023
L0000021,"LANADEXONE 0,5",RAK1,38.0,STRIP,2023
L0000027,LACTULAX SUSP,ETL1,1.0,BOTOL,2023
L0000029,LISINOPRIL 10MG,RAK2,8.0,STRIP,2023
L0000033,LASERIN 110ML,ETL3A,6.0,BOTOL,2023
L0000034,LASERIN MADU 60ML,ETL3A,10.0,BOTOL,2023
L0000037,LIKOKALK PLUS,ETL1,12.0,STRIP,2023
L0000046,LAMESON 8MG,RAK1,32.0,TABLET,2023
L0000047,LISTERINE COOL MINT 250ML,ETL2,4.0,BOTOL,2023
L0000052,LAPIBAL,RAK1,4.0,STRIP,2023
L0000054,LAXADINE 60ML,ETL1,3.0,BOTOL,2023
L0000055,LASEGAR BTL KECIL,SC,23.0,BOTOL,2023
L0000056,LASEGAR KLG,SC,33.0,KLG,2023
L0000063,LASERIN MADU 30ML,ETL3A,15.0,BOTOL,2023
L0000067,L-BIO,KULKAS,21.0,SACHET,2023
L0000072,LO HAN KUO,ETL3A,21.0,KOTAK,2023
L0000073,LISTERIN COOL MINT 80ML,ETL2,4.0,BOTOL,2023
L0000074,LERZIN,RAK1,18.0,STRIP,2023
L0000075,LACTACY BABY 150ML,ETL5B,5.0,BOTOL,2023
L0000076,LASEGAR BTL BSR,SC,15.0,BOTOL,2023
L0000077,LATIBET 5MG,RAK1,16.0,STRIP,2023
L0000089,LORIHIS SYR 5MG 60ML,ETL1,1.0,BOTOL,2023
L0000091,LERZIN SYR,RAK4,4.0,BOTOL,2023
L0000092,LE MINERAL 600ML,SC,36.0,BOTOL,2023
L0000093,LE MINERAL 330ML,SC,39.0,BOTOL,2023
L0000094,AFITSON 13GR,ETL2,1.0,PCS,2023
L0000095,LISTERIN FRESH BURST 80ML,ETL2,3.0,BOTOL,2023
L0000097,LOLLIPOP BESAR,ETL2,77.0,PCS,2023
L0000099,LERZIN DROP,RAK4,4.0,BOTOL,2023
L0000100,LANPEPSA 120ML,RAK4,2.0,BOTOL,2023
L0000101,LAXING 10'S,ETL1,4.0,STRIP,2023
L0000102,LASEGAR KLG ANAK,SC,23.0,KLG,2023
L0000104,LISINOPRIL 5MG,RAK2,10.0,STRIP,2023
L0000105,LAMBUCID SYR 60ML,ETL1,2.0,BOTOL,2023
L0000109,LAMBUCID TAB 10'S,ETL1,11.0,STRIP,2023
L0000110,LACTAMOR KAPLET,ETL5B,6.0,STRIP,2023
L0000113,LACTACYD BABY EXTRA MILKY 150ML,ETL5B,1.0,BOTOL,2023
L0000114,LIFREE L 8'S,ETL5A,1.0,PACK,2023
L0000119,LANSOPRAZOLE TAB NUFA,RAK2,3.0,STRIP,2023
L0000120,LIFREE CELANA XL 3S,ETL5A,1.0,PACK,2023
L0000121,LIFREE CELANA XL 6S,ETL5A,1.0,PACK,2023
L0000122,LIFREE POPOK PEREKAT XL 6S,ETL5A,1.0,PACK,2023
L0000123,LANCAR ASI STRIP,ETL5A,5.0,STRIP,2023
L0000124,LOSMANS VCO BTL 100ML,ETL2,2.0,BOTOL,2023
L0000125,LIFREE POPOK PEREKAT M 8S,ETL5B,1.0,PACK,2023
L0000205,LOSTACEF SYR,RAK4,3.0,BOTOL,2023
L0000206,LIFREE POPOK PEREKAT L 7S,ETL5A,1.0,PACK,2023
L000021,LOSTACEF,RAK1,13.0,STRIP,2023
L000022,L-CAL KAP 5X6,ETL1,8.0,STRIP,2023
L000023,LEVOFLOXACIN 500MG,RAK2,4.0,STRIP,2023
L000024,LISTERINE SIWAK 100ML,ETL2,2.0,BOTOL,2023
L000025,LACTULOSE SYR,ETL1,1.0,BOTOL,2023
L000027,LISTERIN FRESH BURSTN 250ML,ETL2,1.0,BOTOL,2023
L000028,LAMANDEL SCHT,ETL2,17.0,SACHET,2023
L000030,LELAP 4'S,ETL5B,18.0,STRIP,2023
L00029,LACTACYD BABY 250ML,ETL5B,4.0,BOTOL,2023
M00000,MUCOHEXIN ELIXIR SYR,ETL3A,3.0,BOTOL,2023
M00000011,MARCK TEENS ANCE EXPERT FACE,ETL5A,2.0,BOTOL,2023
M0000005,M. TELON LANG 30 ML,ETL2,3.0,BOTOL,2023
M0000006,M. TELON LANG 60 ML,ETL2,2.0,BOTOL,2023
M0000007,MY BABY TELON PLUS 60 ML,ETL2,10.0,BOTOL,2023
M0000008,MY BABY TELON PLUS 90 ML,ETL2,16.0,BOTOL,2023
M0000009,M. URUT DRAGON,ETL2,2.0,BOTOL,2023
M0000014,MARCKS CRME,ETL3B,7.0,PCS,2023
M0000015,MARCKS PUTIH,ETL3B,9.0,PCS,2023
M0000016,MARCKS ROSE,ETL3B,5.0,PCS,2023
M0000018,MECOBALAMINE 500MG,RAK2,15.0,STRIP,2023
M0000019,MEDICATED OIL 40 ML (M.SUCI),ETL2,6.0,BOTOL,2023
M0000020,MEDIKLIN GEL 15G,RAK3,3.0,TUBE,2023
M00000214,MJS NATURE GENE TBP,ETL3A,1.0,BOTOL,2023
M0000023,MEFINAL 500MG,RAK1,90.0,TABLET,2023
M0000024,MELANOX CR 15G,RAK3,3.0,TUBE,2023
M0000025,MELANOX FORTE CR 15G,RAK3,4.0,TUBE,2023
M0000026,MELOXICAM 15MG,RAK2,8.0,STRIP,2023
M0000027,"MELOXICAM 7,5MG",RAK2,67.0,STRIP,2023
M0000029,MERTIGO 6MG,RAK1,72.0,TABLET,2023
M0000030,METFORMIN 500MG,RAK2,67.0,STRIP,2023
M0000031,METHILPREDNISOLONE 16MG,RAK2,79.0,STRIP,2023
M0000032,METHILPREDNISOLONE 4MG,RAK2,58.0,STRIP,2023
M0000033,METHILPREDNISOLONE 8MG,RAK2,27.0,STRIP,2023
M0000034,METRONIDAZOLE,RAK2,18.0,STRIP,2023
M0000036,MICROGYNON KB,RAK4,5.0,BOX,2023
M0000041,MIXAGRIP,ETL1,22.0,STRIP,2023
M0000042,MKP LANG 120 ML,ETL2,10.0,BOTOL,2023
M0000043,MKP LANG 15 ML,ETL2,19.0,BOTOL,2023
M0000044,MKP LANG 210 ML,ETL2,6.0,BOTOL,2023
M0000045,MKP LANG 30 ML,ETL2,17.0,BOTOL,2023
M0000046,MKP LANG 60 ML,ETL2,21.0,BOTOL,2023
M0000048,MKP SIDOLA 30 ML,ETL2,3.0,BOTOL,2023
M0000050,MOLEXFLU,ETL1,27.0,STRIP,2023
M0000053,MYCORAL 200MG,RAK1,79.0,TABLET,2023
M0000054,MYCORAL CR,RAK3,6.0,TUBE,2023
M0000055,MYLANTA SYR (K),ETL1,7.0,BOTOL,2023
M0000056,MYLANTA TAB,ETL1,16.0,STRIP,2023
M0000057,MOLACORT 0.75MG,RAK1,13.0,STRIP,2023
M0000059,MICROLAX 3'S,ETL1,9.0,TUBE,2023
M0000060,MYLANTA SYR (B),ETL1,5.0,BOTOL,2023
M0000061,MATERNITY,ETL5B,5.0,PCS,2023
M0000062,MAMI BREAST PUMP,ETL5B,5.0,PCS,2023
M0000063,MICONAZOL CR 2%,ETL2,36.0,TUBE,2023
M0000064,MADURASA JERUK,ETL4,89.0,SACHET,2023
M0000074,M. KAPAK 3ML,ETL2,5.0,BOTOL,2023
M0000075,M. KAPAK 5ML,ETL2,6.0,BOTOL,2023
M0000076,M. KAPAK 28ML,ETL2,4.0,BOTOL,2023
M0000078,MADU SYAMIL ANAK,ETL2,4.0,BOTOL,2023
M0000081,MINYAK ZAITUN MUSTIKA RATU 75ML,ETL2,2.0,BOTOL,2023
M0000084,MEDIKLIN TR 15 GRAM,RAK3,3.0,TUBE,2023
M0000086,MIXAGRIP FLU DAN BATUK,ETL1,28.0,STRIP,2023
M0000087,MEDICATED 12 ML,ETL2,4.0,BOTOL,2023
M0000088,MEDICATED 20 ML,ETL2,10.0,BOTOL,2023
M00000884,MEDICATED WINTER BIRU 13ML,ETL2,2.0,BOTOL,2023
M0000090,MASTER NON WOVEN,ETL3B,6.0,DUS,2023
M0000091,MY BABY TELON PLUS 150 ML,ETL2,8.0,BOTOL,2023
M0000093,MOLACORT 0.5 MG,RAK1,15.0,STRIP,2023
M0000095,M. KAPAK 56 ML,ETL2,2.0,BOTOL,2023
M0000098,MADU TJ STRAW,ETL4,24.0,SACHET,2023
M0000099,MADU TJ JERUK,ETL4,31.0,SACHET,2023
M00001,MOM UUNG,ETL2,1.0,BOTOL,2023
M0000100,MIRASIC,ETL1,94.0,STRIP,2023
M0000101,MUCOS SYR,RAK4,6.0,BOTOL,2023
M0000103,MADU TJ SUPER 150GR,ETL2,4.0,BOTOL,2023
M0000104,MUCOHEXIN TAB,ETL1,3.0,STRIP,2023
M0000106,MBK POWDER,ETL3B,34.0,SACHET,2023
M0000108,M. TELON LANG PLUS 60ML,ETL2,4.0,BOTOL,2023
M0000115,MADU BIMA 99,ETL2,1.0,BOTOL,2023
M0000120,MOMILEN DIAPER RUSH 30,ETL2,1.0,TUBE,2023
M0000121,MOMILEN NURSING CR 15GR,ETL2,2.0,TUBE,2023
M0000132,M.ANGIN LANG 24ML,ETL2,1.0,BOTOL,2023
M0000133,MKP LANG AROMATIK 30ML,ETL2,5.0,BOTOL,2023
M0000141,MEDIAMER B6,RAK1,5.0,STRIP,2023
M0000146,M. KAPAK 10ML,ETL2,1.0,BOTOL,2023
M0000147,M. KAPAK 14ML,ETL2,2.0,BOTOL,2023
M0000148,MIRASIC SYR,ETL3A,11.0,BOTOL,2023
M0000157,MADU SYAMIL DEWASA,ETL2,1.0,BOTOL,2023
M0000164,MY BABY POWDER 50GR,ETL3B,15.0,BOTOL,2023
M0000165,MY BABY POWDER 100GR,ETL3B,22.0,BOTOL,2023
M0000166,MY BABY POWDER 150GR,ETL3B,1.0,BOTOL,2023
M0000169,MEXON,RAK1,23.0,STRIP,2023
M0000171,MAAG GEL,ETL1,6.0,BOTOL,2023
M0000173,MIXALGIN TAB,RAK1,13.0,STRIP,2023
M0000176,MADU TJ MURNI 250GR,ETL2,6.0,BOTOL,2023
M0000181,MADU HITAM PROPOLIS SAR,ETL2,2.0,BOTOL,2023
M0000184,MY BABY TELON PLUS LONG PROTECTION 60ML,ETL2,6.0,BOTOL,2023
M0000185,MIRASIC FORTE  650MG,ETL1,12.0,STRIP,2023
M0000191,MAMA PAD FLOWER (24),ETL5B,2.0,BOX,2023
M0000192,MAMA PAD FLOWER (56),ETL5B,1.0,BOX,2023
M0000194,MY BABY TELON PLUS LONG PROTECT 90ML,ETL2,7.0,BOTOL,2023
M0000195,MADU TJ MURNI 500GR,ETL2,5.0,BOTOL,2023
M0000197,M. IKAN SALMON,ETL5A,3.0,BOTOL,2023
M0000201,MUPIROCIN OINTMENT 10GR,RAK3,3.0,TUBE,2023
M0000202,MOLAKRIM 30GR,ETL2,3.0,TUBE,2023
M0000205,MYCORINE CR 5G,ETL2,5.0,TUBE,2023
M0000210,MOLAFAT SYR,RAK4,1.0,BOTOL,2023
M0000214,MY BABY SHAMPOO,ETL5B,1.0,BOTOL,2023
M0000216,MINYAK BUT-BUT,ETL2,5.0,BOTOL,2023
M0000217,MADU TJ PANAS DALAM 150GR,ETL2,7.0,BOTOL,2023
M0000219,MKP LANG PLUS 60 ML,ETL2,3.0,BOTOL,2023
M0000225,MAGTRAL STRAW,ETL1,7.0,STRIP,2023
M0000226,MEPROMAAG TAB,ETL1,7.0,STRIP,2023
M0000227,MOLADERM CR 10GR,ETL2,6.0,TUBE,2023
M0000229,MARCKS TEENS CP PINK,ETL3B,4.0,PCS,2023
M000023,MEXON SYR 60ML,RAK4,4.0,BOTOL,2023
M0000233,MY BABY TELON PLUS 150ML LONG PROTEC,ETL2,7.0,BOTOL,2023
M0000237,MADURASA JERUK NIPIS 150GR,ETL2,2.0,BOTOL,2023
M0000241,M. TELON LANG PLUS 150ML,ETL2,1.0,BOTOL,2023
M0000243,FRESH CARE PRESS & RELAX MKP,ETL2,7.0,PCS,2023
M0000244,MASKER KARET NIAN,ETL3B,900.0,PCS,2023
M0000247,MILO UHT 110,SC,15.0,PCS,2023
M0000248,MASKER NIAN HIJAB,ETL3B,228.0,PCS,2023
M0000249,MASKER NIAN DUCKBIL,ETL3B,552.0,PCS,2023
M0000250,MASKER ANYTIME MEDIGUARD 5'S,ETL5B,3.0,PCS,2023
M0000261,MKP CAP AYAM,ETL2,3.0,BOTOL,2023
M000051,MOLEXFLU SYR,ETL3A,5.0,BOTOL,2023
M0000862,MADU MAGO 350GR,ETL2,1.0,BOTOL,2023
M0000864,MADU MULTI GURAH FB + PILEK,ETL1,3.0,BOTOL,2023
M0000867,MADU MURNI HUTAN JAMBI BESAR,ETL2,1.0,BOTOL,2023
M0000868,MADU MURNI HUTAN JAMBI KECIL,ETL2,2.0,BOTOL,2023
M0000871,MEZAC 50MG,RAK1,7.0,STRIP,2023
M0000872,MUCOS TAB,RAK1,18.0,STRIP,2023
M0000873,MYCAZOL CR 2% 5GR,ETL2,5.0,TUBE,2023
M0000874,MYCAZOL TABLET,RAK1,6.0,STRIP,2023
M0000875,MOFACORT CREAM 10GR,RAK3,1.0,TUBE,2023
M0000876,MOLEXFLU PE KAPLET,ETL1,19.0,STRIP,2023
M0000879,MY BABY TELON PLUS 60ML LAVENDER,ETL2,4.0,BOTOL,2023
M0000880,MEDERMA ADVANCED GEL,ETL2,1.0,TUBE,2023
M0000881,MANTINO TAB,ETL1,11.0,STRIP,2023
M0000882,MASTER NON WOVEN BESAR,ETL3B,8.0,PCS,2023
M0000884,MADURASA ORIGINAL BTL 150GR,ETL2,1.0,BOTOL,2023
M0000885,MINYAK HERBA WAHID 100ML,ETL2,2.0,BOTOL,2023
M0000886,MINYAK ZAITUN MUSTIKA RATU 175ML,ETL2,5.0,BOTOL,2023
M0000887,MILK CONTAINER 4 LAYERS YOUNG YOUNG,ETL5B,1.0,PCS,2023
M0000888,MINYAK ZAITUN MAWAR 150ML,ETL2,3.0,BOTOL,2023
M000111,MADU KURMA TJ 150GR,ETL2,3.0,BOTOL,2023
M000112,MADURASA ORIGINAL,ETL4,144.0,SACHET,2023
M000114,MAMI KOMPRES,ETL5B,62.0,SACHET,2023
M000115,MADU TJ SUPER 500 GR,ETL2,2.0,BOTOL,2023
M000116,MADU TJ SUPER 250 G,ETL2,8.0,BOTOL,2023
M000117,MADU TJ MURNI 150 GR,ETL2,5.0,BOTOL,2023
M000176,M.TELON LANG PLUS 100 ML,ETL2,1.0,BOTOL,2023
M000177,MBK SILVER,ETL3B,12.0,SACHET,2023
M000178,MADU TJ KURMA 250GR,ETL2,5.0,BOTOL,2023
M000181,MASKER HIJAB,ETL3B,150.0,PCS,2023
M000198,METFORMIN 850MG,RAK2,8.0,BLISTER,2023
M000204,MADU GEMUK ANAK,ETL2,1.0,BOTOL,2023
M000205,MADU GEMUK DEWASA,ETL2,1.0,BOTOL,2023
M000206,MADU TJ LEMON 150GR,ETL2,6.0,BOTOL,2023
M000207,MADU TJ ORIGINAL,ETL4,48.0,SACHET,2023
M000213,MJS NATURE PROPOLIS 6ML,ETL2,2.0,BOTOL,2023
M000215,MARCKS TEENS CP CREME,ETL3B,2.0,PCS,2023
M000216,MARCKS TEENS CP PUTIH,ETL3B,1.0,PCS,2023
M000219,MOMETASONE CR 5GR,RAK3,2.0,TUBE,2023
M000220,MOMETASONE CR 0.1% 10G,RAK3,2.0,TUBE,2023
M000223,MADU MURNI WELLERY 650ML,ETL2,7.0,BOTOL,2023
M000224,MADU MURNI WELLERY 250ML,ETL2,10.0,BOTOL,2023
M000225,MADU MURNI WELLERY 120ML,ETL2,3.0,BOTOL,2023
M000226,MADU WELLERY MUNGIL,ETL2,3.0,BOTOL,2023
M000227,MUCOVY SYR,ETL3A,1.0,BOTOL,2023
M000230,MIRASIC PLUS,ETL1,14.0,STRIP,2023
M000231,MOMETASONE 1MG,RAK3,1.0,TUBE,2023
M000235,MADU HITAM PROPOLIS 175GR SAR,ETL2,4.0,BOTOL,2023
M000240,MASKER HIJAB SENSI,ETL3B,247.0,PCS,2023
M000241,MY BABY KIDS KAYU PUTIH PLUS 60ML,ETL2,3.0,BOTOL,2023
M000242,MASKER ANAK NIAN,ETL3B,14.0,PCS,2023
M000245,MUPIROCIN CACIUM 5GR,RAK3,2.0,TUBE,2023
M000247,MADU HIJAU AL-FAUZ BESAR,ETL1,4.0,BOTOL,2023
M000248,MADU HITAM JAMBI,ETL1,2.0,BOTOL,2023
M000249,MYCORINE CR 15GR,ETL2,1.0,TUBE,2023
M000250,MY BABY TELON PLUS 30ML,ETL2,1.0,BOTOL,2023
M00054,MADURASA 150ML,ETL2,2.0,BOTOL,2023
M000570,MADU SUMBAWA GELAS,ETL1,3.0,BOTOL,2023
M000572,MADU PAHIT+PROPOLIS PRM (B),ETL1,3.0,BOTOL,2023
M000573,PRIMA PLUS PASAK BUMI [B],ETL1,1.0,BOTOL,2023
M000574,MADU HITAM DIABET,ETL1,5.0,BOTOL,2023
M000575,MOLAGIT,ETL1,28.0,STRIP,2023
M000576,MADU LAMBUNG,ETL5A,4.0,BOTOL,2023
M000577,MINYAK BUT-BUT HPAI,ETL2,1.0,BOTOL,2023
M000880,MYBABY TELON PLUS LAVENDER 90ML,ETL2,5.0,BOTOL,2023
M00275,MIMI BALM,ETL2,2.0,TUBE,2023
N00000011,NEURALGIN RHEMA,RAK1,13.0,STRIP,2023
N0000002,NATRIUM DIKLOFENAK 50MG,RAK2,46.0,STRIP,2023
N0000003,NATUR E (16),ETL5B,24.0,STRIP,2023
N0000004,NEO HORMOVITON,ETL1,20.0,STRIP,2023
N0000006,NEO RHEUMACYL,ETL1,13.0,STRIP,2023
N0000007,NEO RHEUMACYL NEURO,ETL1,7.0,STRIP,2023
N0000008,NEOZEP,ETL1,35.0,STRIP,2023
N0000009,NEPHROLIT,ETL1,29.0,STRIP,2023
N0000010,NEURALGIN RX,RAK1,18.0,STRIP,2023
N00000100,NUFADOL KAPS PCT,ETL1,8.0,STRIP,2023
N00000102,NATUR E ADVANCE (32),ETL5B,1.0,BOX,2023
N0000011,NEUROBION 5000 TAB,ETL1,34.0,STRIP,2023
N0000012,NEUROBION TAB,ETL1,20.0,STRIP,2023
N0000014,NEUROSANBE PLUS,RAK1,90.0,TABLET,2023
N0000015,NEUROSANBE TAB,ETL1,11.0,STRIP,2023
N00000154,"NEOPLAST MEDIGUARD 100,S",ETL3B,84.0,PCS,2023
N00000155,NOVAMOX DS,RAK4,2.0,BOTOL,2023
N0000016,NEW AS TAR OINT,ETL2,3.0,TUBE,2023
N0000017,NEW DIATAB,ETL1,26.0,STRIP,2023
N0000018,NIFEDIPIN 10MG,RAK2,9.0,STRIP,2023
N0000021,NORIT,ETL1,3.0,BOTOL,2023
N0000022,NOSIB (B),ETL2,6.0,POT,2023
N0000023,NUTRIV BENECOL BCR,SC,6.0,BOTOL,2023
N0000024,NUTRIV BENECOL STRW,SC,6.0,BOTOL,2023
N0000030,NEUROSANBE 5000,ETL1,3.0,STRIP,2023
N0000031,NASAL ASPIRATOR,ETL4,3.0,PCS,2023
N0000034,NEURODEX 200,ETL1,16.0,STRIP,2023
N0000037,NIPPLE SHIELD RELIABLE,ETL5B,3.0,PCS,2023
N0000040,NOURISHSKIN 15'S,ETL5B,1.0,BOX,2023
N0000041,NOURISHSKIN ULTIMATE,ETL5B,1.0,BOX,2023
N0000044,NOURISH ACNE GEL,ETL2,1.0,TUBE,2023
N0000045,NIZORAL CR 5GR,RAK3,2.0,TUBE,2023
N0000050,NUTRIV BENECOL LECY,SC,7.0,BOTOL,2023
N0000053,NORELUT 5MG,RAK1,40.0,TABLET,2023
N0000058,NATUR E 32'S,ETL5B,48.0,STRIP,2023
N0000065,NOVADEX 0.75,RAK1,32.0,STRIP,2023
N0000068,NATUR E ADVANCE (16),ETL5B,3.0,BOX,2023
N0000069,NOSIB 6GR,ETL2,12.0,POT,2023
N000007,NEO RHEUMACYL CR,ETL2,1.0,TUBE,2023
N0000070,NISAGON CR,RAK3,8.0,TUBE,2023
N0000073,NOVADEX 0.5MG,RAK1,16.0,STRIP,2023
N0000077,NUFADOL SYR 60ML,ETL3A,3.0,BOTOL,2023
N0000078,NEBACETIN OINT 5GR,RAK3,1.0,TUBE,2023
N0000083,NATUR E 300IU (16),ETL5B,16.0,STRIP,2023
N0000084,NATUR E 300IU (32),ETL5B,8.0,STRIP,2023
N0000090,NUTRAFOR CHOL 60'S,ETL5A,5.0,BLISTER,2023
N0000095,NEO KAOLAN SYR 120ML,ETL1,2.0,BOTOL,2023
N0000103,NEBACETIN POWDER 5GR,RAK3,2.0,BOTOL,2023
N0000110,NUFACORT CR,RAK3,7.0,TUBE,2023
N0000111,NEOSANMAG FAST,ETL1,57.0,STRIP,2023
N0000118,NALGESTAN TAB 4'S,ETL1,9.0,STRIP,2023
N0000120,NYSTATIN DROP,RAK4,3.0,BOTOL,2023
N0000121,NATUR E WHITE 16'S,ETL5B,8.0,STRIP,2023
N0000122,NATUR E WHITE 32'S,ETL5B,4.0,BOX,2023
N0000129,NEXITRA TAB 500MG,RAK1,7.0,STRIP,2023
N0000133,NEOCENTA GEL 15GR,RAK3,10.0,TUBE,2023
N0000134,NIVEA CARE&PROTECT SERUM 70ML,ETL5B,3.0,PCS,2023
N0000136,NOVAGESIC TAB,ETL1,19.0,STRIP,2023
N0000141,NEO VEDRIN DROPS 10ML,ETL3A,5.0,BOTOL,2023
N0000142,NEOMETHOR TAB,ETL1,9.0,STRIP,2023
N0000144,NEVOX XR 500MG,RAK1,29.0,STRIP,2023
N0000146,NOCANDIS 12ML,RAK4,2.0,BOTOL,2023
N0000147,"NUFADEX O,5MG TAB",RAK1,11.0,STRIP,2023
N0000148,"NUFADEX 0,75MG TAB",RAK1,17.0,STRIP,2023
N0000151,NEXZINE TAB,RAK1,17.0,STRIP,2023
N0000152,NEOPLAST MEDIGUARD SCHET 10S,ETL3A,26.0,PCS,2023
N0000154,NOVAMOX 500MG TAB,RAK1,8.0,STRIP,2023
N0000155,NEO RHEUMACYL EXTRA HOT 108ML,ETL2,3.0,BOTOL,2023
N0000156,NOVAXIFEN 400,RAK1,7.0,STRIP,2023
N0000157,NUTRAFOR CHOL DS KAPSUL,ETL5A,7.0,BLISTER,2023
N0000159,NIVEA DEO HIJAB FRESH 50ML,ETL5B,1.0,BOTOL,2023
N000016,NOURISH ACNE PLAST BOY,ETL5B,2.0,COVER,2023
N0000160,NURUTENZ HERBAL,ETL2,1.0,BOTOL,2023
N0000161,NEO HORMOVITON CAIR,ETL1,12.0,SACHET,2023
N0000162,NIPIS MADU 330ML,SC,16.0,BOTOL,2023
N000017,NOURISH ACNE PLAST GIRL,ETL5B,3.0,COVER,2023
N000020,NOVACYCLINE 250MG,RAK1,370.0,TABLET,2023
N000021,NOVAXICAM 20,RAK1,20.0,STRIP,2023
N000022,NOVAKAL TAB,ETL1,8.0,STRIP,2023
N00103,NUTRAFOR ACNE GEL,ETL2,2.0,TUBE,2023
O0000001,OB HERBAL JUNIOR,ETL3A,6.0,BOTOL,2023
O0000002,OB HERBAL SYR,ETL3A,9.0,BOTOL,2023
O0000003,OBH COMBI PLUS 100 ML MENTHOL,ETL3A,14.0,BOTOL,2023
O0000004,OBH COMBI PLUS 60 ML MENTHOL,ETL3A,10.0,BOTOL,2023
